w	self_d-self_d	selfc_d-self_d	self_d-selfc_d	selfc_d-selfc_d
-0.00010029125869973533 + 0.0im	-0.05683017009927456 - 0.0017948653610626545im	-0.011937939561386057 + 0.0016073890910429118im	-0.011937948269052373 + 0.0016073903391398902im	0.14084251177454032 - 0.001848131461273583im
-9.929827594033201e-5 + 0.0im	-0.05690452872201593 - 0.0017233135805540085im	-0.0119109715591175 + 0.0015448068596457135im	-0.011910980246653734 + 0.0015448080536312084im	0.14076603057023188 - 0.0017744204227162304im
-9.831512469339803e-5 + 0.0im	-0.05697924945485191 - 0.001653805278209655im	-0.011883288964915237 + 0.0014839150469315879im	-0.011883297631770763 + 0.001483916188600279im	0.1406891830699709 - 0.0017028174583630523im
-9.734170761722578e-5 + 0.0im	-0.05705426608320289 - 0.0015863231833192822im	-0.011854951541048342 + 0.0014247061106171753im	-0.011854960186734249 + 0.0014247072017370382im	0.14061203317230916 - 0.0016333044972218162im
-9.637792833388691e-5 + 0.0im	-0.05712952160973447 - 0.0015208480204376613im	-0.011826017655414398 + 0.0013671704473067468im	-0.011826026279501148 + 0.0013671714896174908im	0.14053464067485083 - 0.0015658614184390067im
-9.542369141969001e-5 + 0.0im	-0.05720495167053908 - 0.0014573586121256507im	-0.011796544430641877 + 0.0013112964842680397im	-0.011796553032757045 + 0.0013112974794796891im	0.1404570767109176 - 0.0015004661568495147im
-9.447890239573268e-5 + 0.0im	-0.057280501849535384 - 0.0013958319827239824im	-0.011766587128646781 + 0.001257070772735579im	-0.011766595708474274 + 0.0012570717225271796im	0.14037938859334737 - 0.0014370948095472843im
-9.354346771854721e-5 + 0.0im	-0.057356115782481884 - 0.001336243462819008im	-0.011736201135595332 + 0.0012044780824088613im	-0.011736209692866335 + 0.0012044789884273208im	0.14030164530456896 - 0.0013757217431313075im
-9.261729477083883e-5 + 0.0im	-0.05743173642870077 - 0.0012785667940690018im	-0.011705437944356405 + 0.0011535014968206555im	-0.011705446478857101 + 0.00115350236067971im	0.14022389524936366 - 0.001316319701290687im
-9.170029185231566e-5 + 0.0im	-0.057507312298849346 - 0.0012227742340701552im	-0.011674349165760668 + 0.0011041225092594791im	-0.011674357677323983 + 0.0011041233325387839im	0.14014619858676647 - 0.0012588599124031897im
-9.079236817060957e-5 + 0.0im	-0.05758279152434002 - 0.0011688366609528091im	-0.011642983611094128 + 0.0010563211189401505im	-0.01164299209959763 + 0.0010563219031844782im	0.1400685983672144 - 0.001203312196833094im
-8.989343383228669e-5 + 0.0im	-0.057658129117047666 - 0.0011167236774107076im	-0.01161139066967296 + 0.0010100759271269581im	-0.011611399135035737 + 0.0010100766738455303im	0.13999115522743885 - 0.0011496450736265863im
-8.900339983394722e-5 + 0.0im	-0.0577332725599194 - 0.0010664037138791494im	-0.011579614794019267 + 0.0009653642329255172im	-0.01157962323620262 + 0.0009653649435914256im	0.13991391282027596 - 0.00109782586631601im
-8.812217805341309e-5 + 0.0im	-0.05780818019632426 - 0.0010178441305914979im	-0.01154770253570301 + 0.0009221621284715104im	-0.011547710954706962 + 0.0009221628045212601im	0.13983691748518312 - 0.0010478208075581526im
-8.724968124100305e-5 + 0.0im	-0.05788280893675196 - 0.0009710113182578618im	-0.01151569491463977 + 0.0008804445932573499im	-0.011515703310500974 + 0.0008804452360904878im	0.13976021344302972 - 0.0009995951423460863im
-8.638582301089412e-5 + 0.0im	-0.057957115321561774 - 0.0009258707971244185im	-0.01148363435353109 + 0.0008401855873511521im	-0.011483642726320936 + 0.0008401861983300154im	0.13968384287394958 - 0.0009531132295490694im
-8.553051783256843e-5 + 0.0im	-0.05803106309149723 - 0.0008823873141870646im	-0.01145155944968937 + 0.0008013581432762041im	-0.01145156779950954 + 0.0008013587237257231im	0.13960784388675418 - 0.0009083386415502671im
-8.468368102234498e-5 + 0.0im	-0.05810461463969555 - 0.0008405249383484694im	-0.01141950787016171 + 0.0007639344563332667im	-0.011419516197145325 + 0.0007639350075408971im	0.13953226149271702 - 0.0008652342617677319im
-8.384522873499502e-5 + 0.0im	-0.058177732184427296 - 0.0008002471533233441im	-0.011387516398117536 + 0.0007278859731626162im	-0.011387524702425177 + 0.0007278864963783232im	0.13945712446446099 - 0.0008237623798599821im
-8.301507795544062e-5 + 0.0im	-0.058250385620170785 - 0.0007615169481125431im	-0.011355618360075733 + 0.0006931834783573279im	-0.011355626641894653 + 0.000693183974793661im	0.1393824698698425 - 0.0007838847844335704im
-8.219314649053527e-5 + 0.0im	-0.058322541105855066 - 0.0007242969048824973im	-0.011323847085920805 + 0.000659797178954195im	-0.011323855345462524 + 0.0006597976497864354im	0.139308329884017 - 0.000745562853086153im
-8.137935296092601e-5 + 0.0im	-0.05839416993272627 - 0.0006885492841024159im	-0.011292233032791772 + 0.0006276967866435816im	-0.011292241270290241 + 0.000627697233009953im	0.13923473449038518 - 0.0007087576396347296im
-8.057361679299605e-5 + 0.0im	-0.058465244190560046 - 0.0006542361068074611im	-0.011260806001526291 + 0.0005968515975543775im	-0.011260814217236133 + 0.0005968520205563268im	0.13916171272959574 - 0.0006734299583947693im
-7.977585821088718e-5 + 0.0im	-0.058535737186882174 - 0.0006213192338717727im	-0.01122959266175391 + 0.0005672305694850731im	-0.01122960085594882 + 0.0005672309701876088im	0.13908929396431371 - 0.0006395404653918767im
-7.898599822860117e-5 + 0.0im	-0.05860562653531365 - 0.0005897604421906804im	-0.01119861955826984 + 0.0005388023964666504im	-0.011198627731241044 + 0.0005388027758987368im	0.1390174958196737 - 0.0006070497364033606im
-7.820395864217937e-5 + 0.0im	-0.05867488858649298 - 0.0005595214976865929im	-0.011167910706801908 + 0.0005115355805574822im	-0.011167918858855897 + 0.000511535939712483im	0.1389463430574746 - 0.0005759183417424888im
-7.742966202195977e-5 + 0.0im	-0.05874350067365288 - 0.0005305642250678933im	-0.011137488919624457 + 0.00048539850078465545im	-0.011137497051082619 + 0.00048539884062082366im	0.13887586258150542 - 0.000546106917713364im
-7.666303170491066e-5 + 0.0im	-0.058811451060043686 - 0.0005028505742846151im	-0.01110737547812496 + 0.00046035947916006533im	-0.011107383589321096 + 0.0004603598006010816im	0.13880606993316394 - 0.0005175762346790309im
-7.590399178704027e-5 + 0.0im	-0.05887871559450444 - 0.0004763426836387059im	-0.011077590137572061 + 0.00043638684371320686im	-0.011077598228851238 + 0.0004363871476487495im	0.13873698313326718 - 0.0004902872616997497im
-7.515246711588144e-5 + 0.0im	-0.05894528048681485 - 0.00045100293952018885im	-0.011048150833332672 + 0.000413448988495717im	-0.011048158905050565 + 0.0004134492757820755im	0.1386686183399863 - 0.0004642012277121555im
-7.440838328305094e-5 + 0.0im	-0.05901113094423352 - 0.00042679403275359143im	-0.011019074294600214 + 0.00039151443052550173im	-0.01101908234712119 + 0.00039151470198621im	0.13860099180978125 - 0.00043927967923332995im
-7.367166661688212e-5 + 0.0im	-0.05907625489396564 - 0.00040367901155142057im	-0.010990376035410594 + 0.00037055186365043215im	-0.010990384069105928 + 0.00037055212007694184im	0.13853411238659 - 0.00041548453458650715im
-7.29422441751308e-5 + 0.0im	-0.05914064042562489 - 0.0003816213310834043im	-0.010962070073964858 + 0.0003505302093234175im	-0.010962078089212856 + 0.00035053045147578806im	0.13846799404138166 - 0.0003927781346573079im
-7.222004373775327e-5 + 0.0im	-0.05920427900421247 - 0.0003605848996814507im	-0.01093416918858107 + 0.00033141866429176373im	-0.010934177185764877 + 0.00033141889289937655im	0.13840264761404744 - 0.000371123290200903im
-7.150499379975572e-5 + 0.0im	-0.05926715993905699 - 0.00034053412171091855im	-0.010906684340264141 + 0.00031318674521438404im	-0.010906692319772307 + 0.0003131869609766753im	0.13833808107893272 - 0.0003504833257313689im
-7.079702356411457e-5 + 0.0im	-0.05932927816174547 - 0.00032143393714881014im	-0.010879625979265105 + 0.0002958043302304485im	-0.010879633941488075 + 0.00029580453381765505im	0.1382743017932653 - 0.00033082212003476255im
-7.009606293476691e-5 + 0.0im	-0.05939062775846785 - 0.0003032498579188021im	-0.010853003212959416 + 0.000279241697512483im	-0.010853011158290647 + 0.00027924188956640324im	0.13821131684668334 - 0.00031210414335695674im
-6.94020425096702e-5 + 0.0im	-0.0594512012219319 - 0.0002859480010417079im	-0.010826823745089578 + 0.00026346956084574784im	-0.010826831673923926 + 0.0002634697419805083im	0.13814912755604686 - 0.00029429449132617144im
-6.871489357393089e-5 + 0.0im	-0.05951099763181748 - 0.0002694951186679418im	-0.010801094432318142 + 0.000248459102283904im	-0.010801102345051303 + 0.00024845927308673826im	0.13808774329836176 - 0.00027735891567830565im
-6.803454809300088e-5 + 0.0im	-0.05957001349753544 - 0.000253858625065868im	-0.010775820752807776 + 0.00023418200193855225im	-0.010775828649835057 + 0.00023418216297058054im	0.13802715966389176 - 0.0002612638518606796im
-6.736093870594146e-5 + 0.0im	-0.05962824741753947 - 0.00023900662064654592im	-0.010751007492584248 + 0.00022061046496714984im	-0.01075101537430027 + 0.00022061061676416246im	0.13796738306985637 - 0.00024597644359658857im
-6.669399871875392e-5 + 0.0im	-0.05968569873487783 - 0.0002249079131113618im	-0.010726658284299145 + 0.00020771724583012015im	-0.01072666615109694 + 0.00020771738890336153im	0.13790841352643388 - 0.00023146456449920892im
-6.603366209777615e-5 + 0.0im	-0.05974236686744614 - 0.00021153203581431596im	-0.01070277627013949 + 0.0001954756698936561im	-0.010702784122410392 + 0.0001954758047306077im	0.13785024966330597 - 0.00021769683682882729im
-6.53798634631447e-5 + 0.0im	-0.05979825669522321 - 0.00019884926343541524im	-0.010679363030692479 + 0.00018385965245977482im	-0.01067937086882479 + 0.0001838597795249334im	0.1377928923676575 - 0.00020464264749215833im
-6.473253808232149e-5 + 0.0im	-0.059853366182285525 - 0.00018683062506561548im	-0.010656419821253203 + 0.00017284371530965856im	-0.01065642764563177 + 0.00017284383504531065im	0.13773633531126633 - 0.00019227216138664984im
-6.409162186368464e-5 + 0.0im	-0.05990769990021222 - 0.00017544791480717577im	-0.01063394708995816 + 0.0001624030008501808im	-0.010633954900964873 + 0.00016240311367716987im	0.13768057477162146 - 0.00018055633219616864im
-6.345705135018281e-5 + 0.0im	-0.059961261350996144 - 0.00016467369999607011im	-0.010611944308852542 + 0.0001525132839568107im	-0.010611952106864539 + 0.00015251339027529668im	0.13762561630423834 - 0.00016946691074735596im
-6.282876371305229e-5 + 0.0im	-0.06001405495609636 - 0.00015448132715533444im	-0.010590410430125579 + 0.00014315098160883567im	-0.01059041821551568 + 0.00014315108179904426im	0.13757144453516396 - 0.00015897645103822133im
-6.220669674559632e-5 + 0.0im	-0.060066085712967406 - 0.0001448449257898768im	-0.010569343753468465 + 0.0001342931604150296im	-0.010569351526604442 + 0.0001342932548379932im	0.13751805606455203 - 0.0001490583140522817im
-6.159078885702606e-5 + 0.0im	-0.06011735888581443 - 0.0001357394101344185im	-0.010548742260810977 + 0.00012591754212958698im	-0.010548750022055865 + 0.00012591763112787112im	0.13746544941659455 - 0.00013968666947271368im
-6.0980979066362436e-5 + 0.0im	-0.06016788102470184 - 0.00012714047896684698im	-0.010528602304310762 + 0.00011800250725930963im	-0.010528610054020268 + 0.00011800259115772943im	0.13741361949157518 - 0.0001308364954116505im
-6.037720699639845e-5 + 0.0im	-0.06021765859808164 - 0.00011902461359940466im	-0.010508920675642268 + 0.00011052709686376073im	-0.01050892841416851 + 0.00011052717597008202im	0.13736254811267268 - 0.0001224835762699111im
-5.977941286772124e-5 + 0.0im	-0.0602666995911915 - 0.0001113690741598247im	-0.01048969390086862 + 0.0001034710126503498im	-0.01048970162855665 + 0.00010347108725597728im	0.13731224324510916 - 0.00011460449884214676im
-5.91875374927933e-5 + 0.0im	-0.06031501025599464 - 0.00010415189427378381im	-0.010470917635759722 + 9.68146154661582e-5im	-0.010470925352948501 + 9.681468584680883e-5im	0.13726268747400008 - 0.00010717664678164601im
-5.860152227009238e-5 + 0.0im	-0.06036259881562926 - 9.735187425890687e-5im	-0.010452586487329687 + 9.053892228775724e-5im	-0.010452594194351225 + 9.053898870411654e-5im	0.1372138748379114 - 0.00010017819353788785im
-5.802130917830928e-5 + 0.0im	-0.06040947425850526 - 9.094857293904725e-5im	-0.010434696483744439 + 8.462560180933327e-5im	-0.010434704180925188 + 8.462566450769801e-5im	0.13716579678074306 - 9.358809387840485e-5im
-5.744684077060325e-5 + 0.0im	-0.060455645350012334 - 8.492229818573101e-5im	-0.01041723999899906 + 7.905696872817528e-5im	-0.010417247686657055 + 7.905702794107822e-5im	0.13711844446828322 - 8.738607410463515e-5im
-5.687806016891411e-5 + 0.0im	-0.06050111998545011 - 7.925409629148936e-5im	-0.010400212944706047 + 7.381597682497855e-5im	-0.010400220623153607 + 7.381603277179717e-5im	0.13707180750784628 - 8.155262106924706e-5im
-5.63149110583308e-5 + 0.0im	-0.06054590742471509 - 7.392574027736845e-5im	-0.010383608824264699 + 6.888621093454169e-5im	-0.010383616493807358 + 6.888626382208995e-5im	0.13702588166358892 - 7.606897009992601e-5im
-5.575733768151564e-5 + 0.0im	-0.06059001776593992 - 6.891971723421737e-5im	-0.01036742105838321 + 6.425187790029226e-5im	-0.010367428719318781 + 6.425192792339529e-5im	0.1369806481140676 - 7.091709193186804e-5im
-5.52052848331838e-5 + 0.0im	-0.0606334600760755 - 6.421921479443331e-5im	-0.010351643216063114 + 5.9897796603687866e-5im	-0.0103516508686829 + 5.989784394573909e-5im	0.13693610318447455 - 6.607967874823309e-5im
-5.4658697854637424e-5 + 0.0im	-0.06067624437187525 - 5.980810682773113e-5im	-0.010336268452034052 + 5.580938715695071e-5im	-0.010336276096622072 + 5.5809431990452254e-5im	0.1368922350419495 - 6.154012942463107e-5im
-5.411752262835389e-5 + 0.0im	-0.06071838006637864 - 5.567093845121531e-5im	-0.010321289682940932 + 5.197265934480957e-5im	-0.010321297319774577 + 5.197270183189471e-5im	0.1368490376952805 - 5.728253407033751e-5im
-5.358170557262761e-5 + 0.0im	-0.060759877920093026 - 5.179291044059855e-5im	-0.010306699997586832 + 4.837420039797913e-5im	-0.01030670762693526 + 4.837424069091806e-5im	0.1368064910899692 - 5.329165795542753e-5im
-5.305119363626496e-5 + 0.0im	-0.06080074735741342 - 4.8159863125855935e-5im	-0.010292492263974688 + 4.500116217802697e-5im	-0.010292499886100802 + 4.500120041971486e-5im	0.13676459588876905 - 4.9552924909364784e-5im
-5.252593429333164e-5 + 0.0im	-0.06084099872612565 - 4.4758259850951467e-5im	-0.010278658771788757 + 4.1841247850079024e-5im	-0.010278666386948748 + 4.184128417450733e-5im	0.13672333279878915 - 4.605240027284325e-5im
-5.200587553795212e-5 + 0.0im	-0.060880642577430706 - 4.157517007354358e-5im	-0.010265192301823435 + 3.8882698116523484e-5im	-0.010265199910265541 + 3.88827326492339e-5im	0.1366826969666575 - 4.2776773480851585e-5im
-5.149096587916051e-5 + 0.0im	-0.06091968825642657 - 3.859825217679671e-5im	-0.010252085393047646 + 3.611427708150973e-5im	-0.010252092995013999 + 3.6114309940032095e-5im	0.1366426762094907 - 3.9713340351054744e-5im
-5.0981154335802485e-5 + 0.0im	-0.06095814663115989 - 3.581573606160986e-5im	-0.010239330789191937 + 3.3525257812623004e-5im	-0.010239338384917062 + 3.352528910689599e-5im	0.13660325976046955 - 3.684998514767102e-5im
-5.0476390431487605e-5 + 0.0im	-0.060996028092780374 - 3.3216405583746596e-5im	-0.010226920543657713 + 3.110540766266444e-5im	-0.010226928133370382 + 3.1105437495440335e-5im	0.136564437135823 - 3.4175162487095174e-5im
-4.997662418959169e-5 + 0.0im	-0.06103334199303336 - 3.078958089652456e-5im	-0.010214846849802593 + 2.8844973411001147e-5im	-0.010214854433723853 + 2.8845001878234617e-5im	0.13652619786217488 - 3.167787914759252e-5im
-4.94818061283086e-5 + 0.0im	-0.061070099105148795 - 2.85251007559221e-5im	-0.010203102958004747 + 2.6734666280485806e-5im	-0.0102031105363495 + 2.673469347170689e-5im	0.13648853149385312 - 2.934767584148496e-5im
-4.899188725575109e-5 + 0.0im	-0.061106309068974976 - 2.6413304841191677e-5im	-0.010191680850605237 + 2.4765646882497e-5im	-0.0101916884235816 + 2.4765672881168794e-5im	0.1364514280535607 - 2.7174609004382467e-5im
-4.8506819065100086e-5 + 0.0im	-0.061141981258690414 - 2.444501614035547e-5im	-0.010180573069403426 + 2.29295101392331e-5im	-0.010180580637213514 + 2.29295350230944e-5im	0.13641487905294405 - 2.5149232652197135e-5im
-4.802655352980206e-5 + 0.0im	-0.06117712727155161 - 2.261152344630594e-5im	-0.010169772635970752 + 2.1218270229018662e-5im	-0.010169780198810112 + 2.1218294070412002e-5im	0.1363788693049381 - 2.3262580352927216e-5im
-4.7551043098813925e-5 + 0.0im	-0.06121175629782701 - 2.0904564005659947e-5im	-0.010159270947753924 + 1.9624345597065797e-5im	-0.010159278505811511 + 1.962436846325098e-5im	0.1363433904719608 - 2.150614735652478e-5im
-4.708024069189497e-5 + 0.0im	-0.06124587747085879 - 1.931630635902445e-5im	-0.01014906180654254 + 1.8140544070879555e-5im	-0.01014906936000204 + 1.814056602433345e-5im	0.1363084352456647 - 1.9871872922574424e-5im
