w	A_d-A_d	Ac_d-A_d	A_d-Ac_d	Ac_d-Ac_d
0.6181699495154324 + 0.0im	2.2850510121022656 - 0.0952137830626412im	2.962069546344958e-6 - 2.1499196421931514e-5im	2.9672657786976736e-6 - 2.1499589637959723e-5im	1.4488395594739227 - 0.02359421847794884im
0.6243516490105867 + 0.0im	2.2526450961759688 - 0.0913547629336757im	3.0163833251004704e-6 - 2.0759037787432138e-5im	3.021458069192702e-6 - 2.0759359458999345e-5im	1.436073336456351 - 0.023151122891739994im
0.6305951655006926 + 0.0im	2.220837319958834 - 0.0876825437058367im	3.0626066574213676e-6 - 2.0044204341484268e-5im	3.067561481859513e-6 - 2.004445764689798e-5im	1.4234065362404877 - 0.022714336205525796im
0.6369011171556995 + 0.0im	2.189613826777331 - 0.08418702691826895im	3.101358498524778e-6 - 1.9353869895593742e-5im	3.106195005351643e-6 - 1.9354057935494118e-5im	1.4108385805243502 - 0.022283750985031662im
0.6432701283272565 + 0.0im	2.1589614089389837 - 0.08085864756151576im	3.133189259320718e-6 - 1.868722905879486e-5im	3.137909060584769e-6 - 1.8687354857673857e-5im	1.398368943045789 - 0.021859260072615388im
0.649702829610529 + 0.0im	2.1288676081627704 - 0.07768834932774647im	3.1586135021293815e-6 - 1.8043497231526535e-5im	3.163218201335566e-6 - 1.804356373914544e-5im	1.3859970478744865 - 0.021440756774384638im
0.6561998579066344 + 0.0im	2.0993192214109975 - 0.07466756069524426im	3.1781217618453073e-6 - 1.7421910548627388e-5im	3.1826129716156773e-6 - 1.7421920641338055e-5im	1.3737223329296686 - 0.021028135054709924im
0.6627618564857007 + 0.0im	2.0703051728528674 - 0.07178817184789847im	3.1922618927899054e-6 - 1.682172577655967e-5im	3.196641266589264e-6 - 1.6821682258535248e-5im	1.361544247396171 - 0.020621289736379198im
0.6693894750505578 + 0.0im	2.04181074317349 - 0.06904251242735047im	3.2012083734682616e-6 - 1.6242220169648014e-5im	3.2054775165335336e-6 - 1.6242125774028706e-5im	1.3494621713544404 - 0.020220116704632803im
0.6760833698010634 + 0.0im	2.0138263836162316 - 0.06642333011260969im	3.205607091735782e-6 - 1.5682691289799967e-5im	3.20976766936214e-6 - 1.5682548679759833e-5im	1.3374755873438304 - 0.01982451311332442im
0.682844203499074 + 0.0im	1.9863396337164634 - 0.06392377001938221im	3.2057740320401973e-6 - 1.5142456793863247e-5im	3.2098276910774285e-6 - 1.5142268563604012e-5im	1.3255839001501641 - 0.019434377591473505im
0.6896726455340648 + 0.0im	1.9593393648540411 - 0.06153735490902707im	3.202036679368791e-6 - 1.4620854192470589e-5im	3.2059850780436516e-6 - 1.4620622868148276e-5im	1.313786543205246 - 0.01904961044850651im
0.6965693719894055 + 0.0im	1.932814069153523 - 0.05925796619497008im	3.194745230615623e-6 - 1.4117240583927899e-5im	3.198590031889195e-6 - 1.4116968624518373e-5im	1.3020829239972749 - 0.01867011387652897im
0.7035350657092996 + 0.0im	1.9067530793379346 - 0.057079825732545206im	3.1841892522524657e-6 - 1.3630992366417703e-5im	3.187932126746145e-6 - 1.3630682164527031e-5im	1.2904724655153446 - 0.018295792148025417im
0.7105704163663926 + 0.0im	1.8811460601391705 - 0.054997478376597936im	3.170661667748117e-6 - 1.3161504931516222e-5im	3.1743042916573173e-6 - 1.3161158814141696e-5im	1.2789545886557745 - 0.017926551807450564im
0.7176761205300566 + 0.0im	1.8559823672047915 - 0.05300577528975613im	3.154431054052481e-6 - 1.2708192341762095e-5im	3.1579751074466397e-6 - 1.2707812571009779e-5im	1.2675287212974768 - 0.01756230185525021im
0.7248528817353571 + 0.0im	1.8312519247992713 - 0.05109985798304561im	3.135742147661795e-6 - 1.227048699476635e-5im	3.1391893152425414e-6 - 1.227007576853054e-5im	1.2561942405174802 - 0.017202953922935242im
0.7321014105527107 + 0.0im	1.8069450819192012 - 0.04927514306948706im	3.1148262560368775e-6 - 1.1847839276118208e-5im	3.1181782254207646e-6 - 1.1847398728728657e-5im	1.2449505804287575 - 0.016848422437924202im
0.7394224246582378 + 0.0im	1.78305227854053 - 0.04752730771044847im	3.0918938733270336e-6 - 1.1439717203120501e-5im	3.095152330960375e-6 - 1.1439249405962484e-5im	1.2337971609314289 - 0.016498624776969246im
0.7468166489048202 + 0.0im	1.759563815178153 - 0.04585227573383241im	3.0671602176142328e-6 - 1.1045606061180205e-5im	3.0703268700695333e-6 - 1.1045113023292658e-5im	1.2227333856411087 - 0.016153481407086046im
0.7542848153938685 + 0.0im	1.7364708500653412 - 0.04424620440263703im	3.040803043830759e-6 - 1.066500803448632e-5im	3.0438795799530357e-6 - 1.0664491703143052e-5im	1.2117586476451032 - 0.01581291601301822im
0.7618276635478072 + 0.0im	1.7137647825702236 - 0.042705471812036135im	3.012980549932904e-6 - 1.0297441832427381e-5im	3.015968666767372e-6 - 1.029690409370594e-5im	1.2008723889686466 - 0.015476855610382121im
0.7694459401832853 + 0.0im	1.6914359680843662 - 0.04122666489286517im	2.9838606268230408e-6 - 9.942442313034304e-6im	2.986762021996343e-6 - 9.941884992377118e-6im	1.190073982634627 - 0.015145230643755305im
0.7771403995851182 + 0.0im	1.669476935648315 - 0.039806567999263916im	2.9535881660745724e-6 - 9.599560104581995e-6im	2.9564045367913635e-6 - 9.598984967353957e-6im	1.1793628516667078 - 0.014817975069092031im
0.7849118035809693 + 0.0im	1.647879284930151 - 0.03844215205820712im	2.922297190402614e-6 - 9.2683612263432e-6im	2.9250302327395575e-6 - 9.267769978389678e-6im	1.1687384031004209 - 0.014495026419970922im
0.792760921616779 + 0.0im	1.6266346673790537 - 0.03713056425873676im	2.890113392037502e-6 - 8.948426709361335e-6im	2.8927648002815765e-6 - 8.94782099757037e-6im	1.1582000476449283 - 0.01417632585730108im
0.8006885308329468 + 0.0im	1.605735545039742 - 0.035869118258887674im	2.857146930398556e-6 - 8.639352217994611e-6im	2.859718396031582e-6 - 8.63873363086666e-6im	1.1477471916250475 - 0.013861818202234354im
0.8086954161412763 + 0.0im	1.585174273890532 - 0.03465528488856068im	2.8235041252302348e-6 - 8.34074767288078e-6im	2.8259973362861068e-6 - 8.3401177411093e-6im	1.1373792444363855 - 0.013551451952151487im
0.8167823703026891 + 0.0im	1.564943379070996 - 0.03348668332693577im	2.78927945787612e-6 - 8.052236875880832e-6im	2.791696098107648e-6 - 8.051597072946492e-6im	1.12709563974884 - 0.013245179279706809im
0.824950194005716 + 0.0im	1.545035837428019 - 0.03236107273342238im	2.7545623383600714e-6 - 7.77345713747852e-6im	2.756904086020018e-6 - 7.772808880259705e-6im	1.1168957388347969 - 0.012942956015031242im
0.8331996959457731 + 0.0im	1.5254447149021702 - 0.03127634431160864im	2.7194643733067714e-6 - 7.504058907042491e-6im	2.7217329053608944e-6 - 7.503403556444424e-6im	1.1067790109951516 - 0.012644741611304078im
0.8415316929052309 + 0.0im	1.506162728386844 - 0.030230513786185197im	2.6839587277954977e-6 - 7.243705406295584e-6im	2.686155699709757e-6 - 7.243044267900117e-6im	1.0967448287476402 - 0.012350499094010398im
0.8499470098342832 + 0.0im	1.4871837386989741 - 0.029221714273376866im	2.6482121756791804e-6 - 6.992072266283936e-6im	2.6503392497965284e-6 - 6.991406591021829e-6im	1.086792642640197 - 0.012060194994302293im
0.858446479932626 + 0.0im	1.4685010853069203 - 0.028248189526008608im	2.6122528295089824e-6 - 6.748847168093012e-6im	2.6143116543661506e-6 - 6.748178152940159e-6im	1.0769218647416114 - 0.011773799266978397im
0.8670309447319523 + 0.0im	1.4501087422589731 - 0.02730828753495465im	2.5761306691162036e-6 - 6.513729487520679e-6im	2.5781228831719723e-6 - 6.5130582762195766e-6im	1.0671319272041342 - 0.011491285193685584im
0.8757012541792718 + 0.0im	1.4320000772162185 - 0.0264004544693649im	2.539898711086605e-6 - 6.286429943886669e-6im	2.5418259429051833e-6 - 6.285757627694118e-6im	1.0574222312158095 - 0.011212629272030239im
0.8844582667210645 + 0.0im	1.4141694239999936 - 0.025523228938724704im	2.503597999194623e-6 - 6.066670253132706e-6im	2.5054618648861897e-6 - 6.065997871594424e-6im	1.0477922223101848 - 0.010937811091362801im
0.8933028493882752 + 0.0im	1.396610888680757 - 0.024675236560477327im	2.4672712593822542e-6 - 5.854182785348194e-6im	2.469073363507624e-6 - 5.853511327100966e-6im	1.0382413250190188 - 0.010666813196068693im
0.902235877882158 + 0.0im	1.3793190740607342 - 0.023855184817618107im	2.430949858459934e-6 - 5.6487102268416385e-6im	2.4326917914749818e-6 - 5.6480406304431195e-6im	1.028768998640277 - 0.010399620937260172im
0.9112582366609796 + 0.0im	1.3622883540505561 - 0.023061858191351717im	2.3946698818567955e-6 - 5.450005246866916e-6im	2.396353220136341e-6 - 5.449338401653245e-6im	1.019374655724761 - 0.01013622231381823im
0.9203708190275894 + 0.0im	1.3455134077387747 - 0.022294113554581597im	2.3584533043691907e-6 - 5.257830169106493e-6im	2.36007961024258e-6 - 5.257166916077483e-6im	1.0100577940542186 - 0.00987660780377951im
0.9295745272178654 + 0.0im	1.3289890541527762 - 0.02155087581267466im	2.322338587713951e-6 - 5.071956648009004e-6im	2.323909405746613e-6 - 5.071297780740551e-6im	1.0008178004012942 - 0.009620770187102223im
0.9388702724900441 + 0.0im	1.3127101505513288 - 0.020831133778606653im	2.286332242925559e-6 - 4.892165350076723e-6im	2.287849102015621e-6 - 4.891511615659891e-6im	0.9916541381422853 - 0.009368704360875404im
0.9482589752149445 + 0.0im	1.2966718344212818 - 0.0201339362702446im	2.2504610203775695e-6 - 4.718245640198388e-6im	2.251925431859065e-6 - 4.717597740204373e-6im	0.9825662865533117 - 0.009120407148058864im
0.957741564967094 + 0.0im	1.2808693170570387 - 0.019458388418157276im	2.2147422048321526e-6 - 4.54999527312375e-6im	2.2161556617113095e-6 - 4.54935386459385e-6im	0.9735537058039514 - 0.008875877100856414im
0.9673189806167649 + 0.0im	1.2652979260692165 - 0.01880364817296243im	2.179188284239593e-6 - 4.387220090179005e-6im	2.18055225998741e-6 - 4.386585786638514e-6im	0.9646158461940554 - 0.00863511429983262im
0.9769921704229325 + 0.0im	1.2499531211578239 - 0.018168923001817324im	2.143829242111548e-6 - 4.229733721324699e-6im	2.1451451932177577e-6 - 4.229107093819517e-6im	0.9557522008856107 - 0.008398120149883575im
0.9867620921271618 + 0.0im	1.2348304895801783 - 0.01755346676423514im	2.1086314541086154e-6 - 4.077357292661133e-6im	2.109900809043661e-6 - 4.07673887081574e-6im	0.9469622201461009 - 0.008164897174165598im
0.9966297130484334 + 0.0im	1.2199257720796834 - 0.01695657675796458im	2.073649176020697e-6 - 3.929919139489412e-6im	2.07487334898514e-6 - 3.929309412584749e-6im	0.9382454103270941 - 0.007935448807072im
1.0065960101789178 + 0.0im	1.2052347128025533 - 0.016377590926199385im	2.0388747569742077e-6 - 3.787254525038962e-6im	2.0400551380668646e-6 - 3.786653943108639e-6im	0.9296012413026702 - 0.0077097791873282015im
1.016661970280707 + 0.0im	1.1907532270983683 - 0.0158158852178911im	2.0043153313944813e-6 - 3.6492053649747966e-6im	2.005453288386666e-6 - 3.6486143399180157e-6im	0.9210291829893235 - 0.0074878929522492225im
1.026828589983514 + 0.0im	1.1764774892715832 - 0.015270871093418795im	1.9699912737169505e-6 - 3.5156199577993845e-6im	1.97108815343782e-6 - 3.5150388645087506e-6im	0.912528790564025 - 0.007269795034171694im
1.037096875883349 + 0.0im	1.162403528795895 - 0.014741993168325286im	1.9358782173522654e-6 - 3.3863527212644553e-6im	1.9369353376022436e-6 - 3.385781898766943e-6im	0.9040995072245266 - 0.0070554904600352185im
1.0474678446421826 + 0.0im	1.1485275672900406 - 0.014228726988259815im	1.9020089159996634e-6 - 3.261263934908022e-6im	1.9030275757416673e-6 - 3.260703687517198e-6im	0.8957408562635137 - 0.006844984155045974im
1.0579425230886044 + 0.0im	1.134845937132138 - 0.013730576928671854im	1.8683791654596919e-6 - 3.14021948883011e-6im	1.869360637376343e-6 - 3.1396700873076794e-6im	0.8874523444788891 - 0.006638280751308732im
1.0685219483194903 + 0.0im	1.121355150807279 - 0.013247074213181257im	1.8349888016714614e-6 - 3.0230906388183224e-6im	1.8359343333477144e-6 - 3.022552321543081e-6im	0.8792335207645616 - 0.006435384402262899im
1.0792071678026853 + 0.0im	1.108051644366633 - 0.012777775044905005im	1.8018447804867677e-6 - 2.9097537679302135e-6im	1.8027555942188616e-6 - 2.909226742072413e-6im	0.8710838457190051 - 0.006236298603704237im
1.089999239480712 + 0.0im	1.0949319921112473 - 0.012322258845353363im	1.7689516497689092e-6 - 2.800090154634525e-6im	1.7698289428196369e-6 - 2.7995745973336792e-6im	0.8630028819386776 - 0.006041026022116877im
1.1008992318755193 + 0.0im	1.0819930839018888 - 0.011880126595815554im	1.7363089239285434e-6 - 2.6939857476068208e-6im	1.737153866518419e-6 - 2.6934818071509437e-6im	0.8549901470551974 - 0.0058495683309803025im
1.1119082241942746 + 0.0im	1.0692314806009544 - 0.01145099927644229im	1.7039188965070086e-6 - 2.591330947267565e-6im	1.704732633410364e-6 - 2.5908387442718774e-6im	0.8470451747447024 - 0.0056619260556547875im
1.1230273064362173 + 0.0im	1.0566442044672404 - 0.011034516398496216im	1.6717883752964722e-6 - 2.492020394141899e-6im	1.6725720244864657e-6 - 2.491540022725029e-6im	0.8391674955758078 - 0.005478098427384978im
1.1342575795005794 + 0.0im	1.044228194654672 - 0.010630334625485894im	1.6399142672102577e-6 - 2.395952764110643e-6im	1.6406689208254003e-6 - 2.3954842930663687e-6im	0.8313566578181153 - 0.005298083246897251im
1.1456001552955852 + 0.0im	1.0319803355176462 - 0.010238126479123309im	1.6083107938625241e-6 - 2.3030305706111033e-6im	1.6090375159650676e-6 - 2.3025740445737493e-6im	0.8236122224317147 - 0.005121876758001225im
1.1570561568485411 + 0.0im	1.0198978323735655 - 0.009857579126251115im	1.5769659560340438e-6 - 2.2131599738346402e-6im	1.5776657844259493e-6 - 2.2127154144362273e-6im	0.8159337152227036 - 0.004949473531540562im
1.1686267184170265 + 0.0im	1.0079778307367993 - 0.009488393243074832im	1.5458892527213424e-6 - 2.126250596955312e-6im	1.5465631845883228e-6 - 2.1258180039726685e-6im	0.8083206981523451 - 0.004780866359972987im
1.1803129856011967 + 0.0im	0.9962175291767416 - 0.009130281953207921im	1.5150893616857508e-6 - 2.0422153494107087e-6im	1.5157384094750189e-6 - 2.04179470190075e-6im	0.8007727368730612 - 0.004616046162795059im
1.1921161154572086 + 0.0im	0.984614317616881 - 0.008782969836195639im	1.4845586251342535e-6 - 1.960970257242237e-6im	1.4851837287322156e-6 - 1.9605615146637137e-6im	0.7932893774551711 - 0.004455001902963575im
1.2040372766117808 + 0.0im	0.9731655112740103 - 0.008446192003327383im	1.4543158621372985e-6 - 1.882434300487822e-6im	1.4549179579067423e-6 - 1.8820374038079038e-6im	0.7858701926263065 - 0.004297720514403381im
1.2160776493778986 + 0.0im	0.9618684779576259 - 0.008119693237678883im	1.4243451741020042e-6 - 1.8065292576053532e-6im	1.4249251624785403e-6 - 1.806144130389452e-6im	0.7785147501536002 - 0.004144186840630844im
1.2282384258716776 + 0.0im	0.9507208326336203 - 0.007803227195445029im	1.3946630727875291e-6 - 1.7331795568903715e-6im	1.3952218271937182e-6 - 1.732806106373731e-6im	0.7712226027916176 - 0.003994383584463676im
1.2405208101303944 + 0.0im	0.9397201150429233 - 0.007496555665733827im	1.3652735514666685e-6 - 1.6623121348365576e-6im	1.3658119284249975e-6 - 1.6619502529761723e-6im	0.7639933614869119 - 0.00384829126873174im
1.2529260182316984 + 0.0im	0.9288638254340976 - 0.0071994478860916405im	1.3361771684372655e-6 - 1.5938563013726952e-6im	1.3366959887125357e-6 - 1.5935058658782358e-6im	0.7568265910783802 - 0.0037058882078495497im
1.2654552784140154 + 0.0im	0.9181496552467849 - 0.006911679911121596im	1.3073811956779296e-6 - 1.5277436118949982e-6im	1.3078812565079646e-6 - 1.5274044872374863e-6im	0.7497218546612796 - 0.003567150490060573im
1.2781098311981556 + 0.0im	0.9075754530838891 - 0.006633034031641357im	1.278883035023534e-6 - 1.4639077459993016e-6im	1.2793651061946247e-6 - 1.4635797843963693e-6im	0.7426787523962607 - 0.003432051970115215im
1.2908909295101372 + 0.0im	0.8971389780528205 - 0.006363298241903922im	1.2507087631783488e-6 - 1.4022843928034303e-6im	1.2511735965807702e-6 - 1.4019674351801019e-6im	0.7356968826021157 - 0.0033005642720998333im
1.3037998388052385 + 0.0im	0.8868378475907844 - 0.0061022657524776305im	1.2228356436003755e-6 - 1.3428111427364874e-6im	1.2232839570761126e-6 - 1.3425050196604894e-6im	0.7287757951739255 - 0.0031726568020924617im
1.316837837193291 + 0.0im	0.8766700963899444 - 0.005849734546448892im	1.195267811262107e-6 - 1.285427385658755e-6im	1.1957002976612045e-6 - 1.2851319182494706e-6im	0.721915081776299 - 0.003048296770282968im
1.330006215565224 + 0.0im	0.8666337105775662 - 0.005605506976674536im	1.1680351752996304e-6 - 1.230074215163477e-6im	1.1684525088267867e-6 - 1.2297892159737495e-6im	0.7151143813806595 - 0.0029274492221607273im
1.3433062777208762 + 0.0im	0.8567264558810314 - 0.005369389401871137im	1.1411319801800736e-6 - 1.1766943389001822e-6im	1.1415348105522403e-6 - 1.1764196127702613e-6im	0.7083732387428696 - 0.0028100770783418675im
1.356739340498085 + 0.0im	0.8469465579397248 - 0.005141191859386018im	1.1145637764511422e-6 - 1.1252319947483086e-6im	1.1149527234087432e-6 - 1.1249673396313223e-6im	0.7016912875762896 - 0.0026961411825807565im
1.370306733903066 + 0.0im	0.8372918574676973 - 0.004920727772550493im	1.0883305056167006e-6 - 1.075632872659943e-6im	1.0887061694247983e-6 - 1.0753780804183913e-6im	0.6950681013048472 - 0.0025856003574865625im
1.3840098012420965 + 0.0im	0.8277606756325147 - 0.004707813690569749im	1.0624464357384056e-6 - 1.0278440419813964e-6im	1.0628093920927433e-6 - 1.0275988991542147e-6im	0.6885032890412012 - 0.002478411467445506im
1.3978498992545174 + 0.0im	0.8183509723845408 - 0.0045022690589570005im	1.036911155301102e-6 - 9.81813884055211e-7im	1.0372619581838202e-6 - 9.815781725950829e-7im	0.6819964488885089 - 0.002374529488232723im
1.4118283982470625 + 0.0im	0.8090609236436744 - 0.0043039160185719405im	1.0117301796722745e-6 - 9.374920298971021e-7im	1.0120693608433924e-6 - 9.372655278777584e-7im	0.6755471843524857 - 0.002273907582784573im
1.4259466822295332 + 0.0im	0.7998889086500529 - 0.00411257923137568im	9.869153332889493e-7 - 8.948293027361824e-7im	9.872434018165894e-7 - 8.946117850295192e-7im	0.6691551009709432 - 0.0021764971825923717im
1.4402061490518285 + 0.0im	0.7908329733231615 - 0.003928085731066698im	9.624673899092734e-7 - 8.537776652017411e-7im	9.627848345791168e-7 - 8.535689041246776e-7im	0.6628198070228035 - 0.0020822480741722665im
1.4546082105423468 + 0.0im	0.7818915342154366 - 0.0037502647968146816im	9.38391471214265e-7 - 8.142901709358013e-7im	9.386987596195723e-7 - 8.14089936866866e-7im	0.6565409034711014 - 0.0019911084900626043im
