w	A_d-self_d	Ac_d-self_d	A_d-selfc_d	Ac_d-selfc_d
0.08880552819427837 + 0.0im	-1.415001702680071 - 0.1376822078580676im	0.0015418583700699269 - 0.0005276663972281279im	0.0014375241326904757 - 0.00037920002082181286im	-1.935222804810147 - 1.1450181501383485im
0.08969358347622115 + 0.0im	-1.4210388668080232 - 0.1401240971237404im	0.0015525296368373341 - 0.0004960533124311128im	0.0014466979553580692 - 0.00034903132406709323im	-1.9336059421907772 - 1.171756022254623im
0.09059051931098337 + 0.0im	-1.4271930603052807 - 0.1426535032152043im	0.0015624188708077173 - 0.00046410598694196866im	0.0014550928253344569 - 0.0003185667010447628im	-1.9313797939911483 - 1.198807332481715im
0.0914964245040932 + 0.0im	-1.4334661285555934 - 0.14527490514225816im	0.0015715182724716417 - 0.0004318475754680489im	0.0014626905055968086 - 0.0002878299804949576im	-1.9285243859088388 - 1.2261576154530005im
0.09241138874913414 + 0.0im	-1.4398598976093735 - 0.14799296668317274im	0.0015798107363428071 - 0.00039930156263520873im	0.001469485967181449 - 0.0002568452771336608im	-1.9250244949465245 - 1.2537914974719993im
0.09333550263662549 + 0.0im	-1.4463760679473836 - 0.15081253951736584im	0.0015872899529925607 - 0.0003664917377687484im	0.0014754707710333472 - 0.00022563696431251645im	-1.9208632371578012 - 1.281692695937237im
0.09426885766299174 + 0.0im	-1.453016308830516 - 0.1537386661414482im	0.0015939465314135921 - 0.0003334421698625302im	0.0014806372663081896 - 0.00019422964690958214im	-1.9160197620191652 - 1.3098440210594082im
0.09521154623962166 + 0.0im	-1.4597821888104812 - 0.15677658254565405im	0.001599773151742486 - 0.00030017718275705195im	0.001484979169534872 - 0.00016264813447556853im	-1.9104793458417944 - 1.3382273799427584im
0.09616366170201789 + 0.0im	-1.4666751257884194 - 0.1599317206265638im	0.0016047618161037312 - 0.0002667213305428797im	0.0014884905782374003 - 0.00013091741465573104im	-1.9042257433809482 - 1.3668237830961893im
0.09712529831903806 + 0.0im	-1.473696463983974 - 0.16320971031093878im	0.0016089060576572694 - 0.00023309937320151842im	0.0014911665677982931 - 9.9062626903329e-5im	-1.8972429083299254 - 1.3956133534326647im
0.09809655130222844 + 0.0im	-1.4808473540397902 - 0.1666163813644089im	0.001612200232715211 - 0.00019933625249166456im	0.0014930029997519021 - 6.710903649644012e-5im	-1.8895159388795302 - 1.424575337808158im
0.09907751681525073 + 0.0im	-1.488129060658812 - 0.17015776485771372im	0.0016146394894716578 - 0.00016545706808473567im	0.0014939965769038709 - 3.5082008865968974e-5im	-1.8810300381124208 - 1.453688121143539im
0.10006829198340324 + 0.0im	-1.495542305911359 - 0.17384009426218294im	0.001616219464983135 - 0.00013148705394974898im	0.0014941447871952007 - 3.006984238925773e-6im	-1.8717714430427 - 1.4829292431646202im
0.10106897490323727 + 0.0im	-1.5030879434437123 - 0.17766980614518144im	0.001616936906254209 - 9.745155498400516e-5im	0.0014934459775786375 + 2.9090547402480367e-5im	-1.8617269610228329 - 1.5122754177869695im
0.10207966465226964 + 0.0im	-1.5107668653281852 - 0.1816535404353372im	0.0016167891099942314 - 6.337600388267906e-5im	0.0014918991664130974 + 6.118507104864942e-5im	-1.85088413039544 - 1.5417025551631292im
0.10310046129879234 + 0.0im	-1.5185786798633973 - 0.18579814022652566im	0.001615774190311265 - 2.928589823729331e-5im	0.0014895042784795495 + 9.325107108304424e-5im	-1.8392311431685686 - 1.5711857864006282im
0.10413146591178027 + 0.0im	-1.5265243458439124 - 0.19011065108882771im	0.0016138912504555872 + 4.7932221497203404e-6im	0.001486262043929711 + 0.00012526305540370747im	-1.8267575003326735 - 1.600699490949635im
0.10517278057089807 + 0.0im	-1.5346037641190815 - 0.19459831985399845im	0.0016111399919109773 + 3.883579774967459e-5im	0.0014821739878874435 + 0.00015719557925668155im	-1.813452999426938 - 1.6302173266492457im
0.10622450837660706 + 0.0im	-1.5428167110936155 - 0.19926859284241547im	0.0016075208780671059 + 7.281627160893111e-5im	0.001477242412551812 + 0.00018902326879419523im	-1.7993088913696955 - 1.6597122624114697im
0.10728675346037313 + 0.0im	-1.55116270464044 - 0.2041291134980087im	0.0016030353399511547 + 0.00010670911148610247im	0.001471470434867452 + 0.0002207208443722212im	-1.7843171149469248 - 1.6891566135117544im
0.10835962099497685 + 0.0im	-1.5596410705761699 - 0.20918771939734096im	0.0015976854637875229 + 0.000140488831845822im	0.0014648619364264536 + 0.0002522631436033506im	-1.7684706808758017 - 1.7185220794446576im
0.10944321720492663 + 0.0im	-1.5682511619938906 - 0.21445243859880073im	0.001591474007142297 + 0.000174130015730818im	0.0014574216384768929 + 0.0002836251441819402im	-1.7517634800172288 - 1.7477797842928706im
0.1105376493769759 + 0.0im	-1.576991311582859 - 0.21993148529781925im	0.0015844047731476847 + 0.00020760733653469636im	0.0014491548855475468 + 0.00031478198649911534im	-1.7341912967737638 - 1.7769003195474629im
0.11164302587074566 + 0.0im	-1.585860396167474 - 0.2256332547541194im	0.0015764820759044125 + 0.00024089557969814488im	0.001440068038310309 + 0.0003457089960654869im	-1.7157498871683161 - 1.8058537893068691im
0.11275945612945312 + 0.0im	-1.5948565619040374 - 0.23156631745728723im	0.0015677111708138705 + 0.00027396966435116614im	0.0014301679560614782 + 0.00037638170575933445im	-1.6964367230661426 - 1.8346098577718106im
0.11388705069074766 + 0.0im	-1.603977627383616 - 0.23773941249740033im	0.0015580979977182982 + 0.00030680466492346415im	0.0014194624967652297 + 0.0004067758779175769im	-1.6762506549341878 - 1.8631377989432505im
0.11502592119765513 + 0.0im	-1.6132215073311482 - 0.2441614401081071im	0.0015476492603070577 + 0.0003393758327442854im	0.0014079600648187695 + 0.00043686752628601544im	-1.6551897355243774 - 1.8914065484204496im
0.11617618040963168 + 0.0im	-1.622584478103638 - 0.25084145335038244im	0.0015363725693342957 + 0.00037165861765174233im	0.0013956700349793865 + 0.0004666329378442395im	-1.63326046472239 - 1.9193847571864524im
0.117337942213728 + 0.0im	-1.6320643087629814 - 0.25778864890626507im	0.001524276030054754 + 0.000403628689630113im	0.0013826022505985661 + 0.000496048694519055im	-1.6104598951235283 - 1.9470408472588454im
0.11851132163586528 + 0.0im	-1.6416571670161533 - 0.26501235695314584im	0.0015113687093736628 + 0.0004352619604916615im	0.0013687674858605878 + 0.0005250916947985912im	-1.5867934922220222 - 1.9743430690744153im
0.11969643485222393 + 0.0im	-1.6513592655363674 - 0.27252203009069065im	0.0014976602985564671 + 0.0004665346056172551im	0.00135417719534355 + 0.0005537391752571102im	-1.5622662976227373 - 2.001259560467626im
0.12089339920074617 + 0.0im	-1.6611662029838166 - 0.28032723129423553im	0.0014831612967701577 + 0.0004974230857675417im	0.001338843450538815 + 0.0005819687319982401im	-1.5368847020591576 - 2.0277584070943515im
0.12210233319275363 + 0.0im	-1.6710734011169424 - 0.28843762087046304im	0.0014678823737675711 + 0.0005279041689735534im	0.0013227787407346552 + 0.0006097583420217646im	-1.5106552886749858 - 2.0538077041444054im
0.12332335652468117 + 0.0im	-1.6810752069501669 - 0.2968629423934112im	0.0014518370055036128 + 0.0005579549525125291im	0.0013059977207560778 + 0.0006370863845162735im	-1.4835903235589554 - 2.0793756191790718im
0.12455659008992798 + 0.0im	-1.6911665626820676 - 0.3056130076013569im	0.0014350361024755276 + 0.0005875528849713966im	0.0012885133101441224 + 0.0006639316620770074im	-1.4556966396756073 - 2.10443045592282im
0.12580215599082725 + 0.0im	-1.701340991026372 - 0.31469768023784067im	0.001417494168848838 + 0.0006166757883968222im	0.0012703411977134653 + 0.0006902734218450249im	-1.4269881915024059 - 2.128940718832234im
0.12706017755073554 + 0.0im	-1.7115921249653292 - 0.3241268588231081im	0.001399224594027521 + 0.0006453018805269737im	0.0012514965993102253 + 0.0007160913765605321im	-1.3974771235581525 - 2.1528751782594693im
0.1283307793262429 + 0.0im	-1.7219127918451256 - 0.3339104583454788im	0.0013802420236022142 + 0.0006734097970963308im	0.0012319953869230425 + 0.0007413657255197839im	-1.3671782196050946 - 2.176202936022581im
0.12961408711950534 + 0.0im	-1.7322954683662388 - 0.3440583908656719im	0.0013605629049049574 + 0.0007009786142008411im	0.0012118551110358703 + 0.0007660771754214688im	-1.3361073128481258 - 2.198893491190676im
0.1309102279907004 + 0.0im	-1.7427321331149126 - 0.35458054503085334im	0.0013402020767077753 + 0.0007279878707066942im	0.0011910926609612598 + 0.0007902069610849522im	-1.3042816365744117 - 2.2209168058884097im
0.1322193302706074 + 0.0im	-1.7532139867628442 - 0.3654867644991794im	0.001319177171316842 + 0.0007544175906818478im	0.0011697260825647756 + 0.0008137368660191748im	-1.2717197312819166 - 2.2422433709213387im
0.13354152357331348 + 0.0im	-1.76373203979395 - 0.37678682527984597im	0.001297505222814806 + 0.0007802483058253511im	0.0011477740527464403 + 0.0008366492428174878im	-1.2384413801858147 - 2.262844271021678im
0.1348769388090466 + 0.0im	-1.7742765640023266 - 0.3884904119981153im	0.0012752040903599602 + 0.00080546107786537im	0.0011252558036197783 + 0.0008589270333501748im	-1.2044677529670729 - 2.28269124951267im
0.13622570819713709 + 0.0im	-1.7848372246400452 - 0.4006070930994895im	0.0012522927808927453 + 0.0008300375208928221im	0.0011021909595052303 + 0.0008805537887230189im	-1.1698212799551753 - 2.30175677218933im
0.13758796527910847 + 0.0im	-1.7954033037385577 - 0.4131462950120857im	0.0012287905263110794 + 0.0008539598235935219im	0.0010785996169144258 + 0.0009015136889669695im	-1.1345255144103998 - 2.320014090213575im
0.13896384493189956 + 0.0im	-1.8059632886495964 - 0.4261172752913654im	0.0012047168236368885 + 0.0008772107713379624im	0.0010545029352435138 + 0.0009217915624207632im	-1.0986053423985926 - 2.3374373018229653im
0.14035348338121856 + 0.0im	-1.8165053108076643 - 0.43952909477664837im	0.0011800924073309537 + 0.0008997737680841218im	0.0010299218606656536 + 0.0009413729047653783im	-1.062086977165937 - 2.354001412654264im
0.14175701821503076 + 0.0im	-1.8270165413419581 - 0.45339058879425487im	0.0011549382214801557 + 0.0009216328580452497im	0.0010048783349640995 + 0.0009602438976663823im	-1.0249970550790055 - 2.369682394485635im
0.14317458839718106 + 0.0im	-1.837484301133968 - 0.46771033744771584im	0.0011292757328635829 + 0.0009427727470712636im	0.0009793944753671295 + 0.0009783914269776346im	-0.9873644701666159 - 2.3844572422051624im
0.14460633428115288 + 0.0im	-1.8478944145910121 - 0.48249663504117535im	0.001103126960329866 + 0.0009631788236893809im	0.0009534929511214758 + 0.0009958031004574698im	-0.9492177336059121 - 2.398304028817535im
0.1460523976239644 + 0.0im	-1.8582323986700082 - 0.49775745868791615im	0.0010765146217129422 + 0.000982837179746844im	0.0009271969846666309 + 0.0010124672649463949im	-0.9105878065245239 - 2.411201958306059im
0.14751292160020404 + 0.0im	-1.8684838015177716 - 0.5135004361617903im	0.0010494612156555544 + 0.001001734630596113im	0.0009005295127204741 + 0.0010283730229535232im	-0.8715063373553477 - 2.423131416173103im
0.14898805081620609 + 0.0im	-1.8786331931057527 - 0.5297328130552904im	0.0010219906655834807 + 0.001019858734760768im	0.0008735147252881992 + 0.0010435102485974927im	-0.8320037650637353 - 2.4340740174888023im
0.15047793132436815 + 0.0im	-1.8886638643637905 - 0.5464614193138979im	0.0009941268294920637 + 0.0010371978130185196im	0.0008461765735435196 + 0.0010578696028464068im	-0.7921144832018331 - 2.444012652285252im
0.15198271063761185 + 0.0im	-1.8985594008326194 - 0.5636926352223117im	0.0009658936609513104 + 0.0010537409668362862im	0.0008185396460623535 + 0.0010714425480005114im	-0.7518719584768352 - 2.4529315281416375im
0.15350253774398798 + 0.0im	-1.908302494837931 - 0.5814323569240305im	0.0009373160720845797 + 0.0010694780960911969im	0.0007906285388605849 + 0.001084221361360779im	-0.7113107686508898 - 2.460816209814504im
0.15503756312142786 + 0.0im	-1.9178754326355427 - 0.5996859615616066im	0.0009084190808214125 + 0.0010843999160106454im	0.0007624684501511074 + 0.0010961991480264467im	-0.6704657358808078 - 2.4676536557768287im
0.15658793875264213 + 0.0im	-1.9272596366980717 - 0.6184582721305952im	0.0008792279535833181 + 0.0010984979732642272im	0.0007340843771167909 + 0.0011073698527647236im	-0.6293727991819285 - 2.4734322515395784im
0.15815381814016855 + 0.0im	-1.9364362948830098 - 0.6377535221458216im	0.0008497683928671731 + 0.0011117646611404424im	0.0007055018362954258 + 0.0011177282708964265im	-0.588068755258451 - 2.4781418396400388im
0.15973535632157024 + 0.0im	-1.9453859020668263 - 0.6575753202239989im	0.0008200662758646611 + 0.0011241932337415525im	0.0006767463611881779 + 0.0011272700581422678im	-0.5465894884873772 - 2.4817737461922302im
0.16133270988478593 + 0.0im	-1.9540885599183377 - 0.6779266146919478im	0.0007901482168896168 + 0.00113577781913083im	0.0006478451582966808 + 0.0011359917393757172im	-0.5049726125399097 - 2.4843208039063263im
0.1629460369836338 + 0.0im	-1.9625237441786034 - 0.698809658334643im	0.0007600391931047522 + 0.0011465134313677575im	0.0006188198777721458 + 0.0011438907162300515im	-0.4632554834828917 - 2.4857773714959053im
0.16457549735347013 + 0.0im	-1.970670528100755 - 0.7202259734019898im	0.0007297670172447129 + 0.001156395981368401im	0.0005897003024071366 + 0.0011509652735091232im	-0.42147571717752835 - 2.4861393494041075im
0.16622125232700483 + 0.0im	-1.9785075852596317 - 0.7421763169976586im	0.0006993580179823592 + 0.0011654222865302595im	0.0005605115643904657 + 0.0011572145843537398im	-0.37967148909945364 - 2.4854041917924747im
0.1678834648502749 + 0.0im	-1.9860131105456056 - 0.7646606469773053im	0.0006688388322939421 + 0.0011735900790633802im	0.0005312790714884129 + 0.0011626387141181567im	-0.3378806460070605 - 2.483570914748973im
0.16956229949877763 + 0.0im	-1.9931649184808153 - 0.7876780884871951im	0.000638236454617336 + 0.0011808980129723264im	0.0005020290379600071 + 0.0011672386229141282im	-0.2961411567049774 - 2.4806401006847985im
0.1712579224937654 + 0.0im	-1.999940430314328 - 0.8112269012774822im	0.0006075775409604439 + 0.0011873456696368278im	0.0004727872285286723 + 0.0011710161667832736im	-0.254491092125762 - 2.4766138989026882im
0.17297050171870304 + 0.0im	-2.00631683521514 - 0.835304447927203im	0.0005768892318508038 + 0.0011929335619424337im	0.0004435795001873188 + 0.0011739740974619835im	-0.2129683352030429 - 2.4714960223326936im
0.17470020673589007 + 0.0im	-2.0122709570581008 - 0.8599071631203413im	0.0005461982690927678 + 0.0011976631369163763im	0.0004144314876599895 + 0.0011761160607069493im	-0.17161051360188884 - 2.465291740444585im
0.17644720880324896 + 0.0im	-2.017779193549065 - 0.8850305241141583im	0.0005155312914084884 + 0.00120153677682804im	0.0003853686842300485 + 0.001177446593153426im	-0.13045510585047992 - 2.4580078683593154im
0.17821168089128145 + 0.0im	-2.0228182633040075 - 0.9106690225422355im	0.00048491529886748527 + 0.0012045577987178134im	0.00035641642714568777 + 0.0011779711176825968im	-0.0895392440404738 - 2.449652752194963im
0.17999379770019427 + 0.0im	-2.0273639622941615 - 0.9368161376953749im	0.00045437647065997203 + 0.0012067304523228778im	0.0003275997857882994 + 0.0011776959372789147im	-0.04889961366193219 - 2.4402362506955653im
0.18179373567719623 + 0.0im	-2.031392463093109 - 0.9634643114236228im	0.0004239414238449167 + 0.001208059916373396im	0.00029894360004545037 + 0.0011766282273629025im	-0.008572367976246028 - 2.429769713203999im
0.1836116730339682 + 0.0im	-2.034879730105068 - 0.9906049248021656im	0.0003936362138706121 + 0.001208552293237675im	0.00027047238862196947 + 0.0011747760265897373im	0.031406764977723683 - 2.418265954052355im
0.18544778976430787 + 0.0im	-2.037801575057648 - 1.018228276702714im	0.00036348667806449105 + 0.0012082146019002727im	0.00024221025195542945 + 0.0011721482261088155im	0.07100271392749417 - 2.405739223455556im
0.18730226766195096 + 0.0im	-2.0401340065390743 - 1.0463235644101965im	0.00033351853178843587 + 0.0012070547692624208im	0.00021418117159315844 + 0.0011687545572845691im	0.11018106893406518 - 2.3922051750055218im
0.18917529033857047 + 0.0im	-2.041852910922748 - 1.074878866422096im	0.000303756999090452 + 0.0012050816197597632im	0.00018640850149868968 + 0.0011646055778838694im	0.14890819328428895 - 2.377680829874623im
0.19106704324195617 + 0.0im	-2.0429343704271186 - 1.1038811275646574im	0.00027422696657035503 + 0.0012023048632980816im	0.00015891526791988607 + 0.001159712656740507im	0.18715122422018526 - 2.362184537847879im
0.19297771367437574 + 0.0im	-2.0433545904528962 - 1.1333161465563246im	0.0002449530400517126 + 0.001198735081513432im	0.00013172398800783756 + 0.0011540879569123818im	0.22487817732817114 - 2.3457359353137495im
0.1949074908111195 + 0.0im	-2.043089935960526 - 1.1631685661442386im	0.00021596080380085922 + 0.0011943837123688649im	0.00010485826219601152 + 0.0011477444173522324im	0.2620579444953116 - 2.328355900353058im
0.1968565657192307 + 0.0im	-2.042117285121708 - 1.1934218659344262im	0.00018726934987827446 + 0.0011892630331056904im	7.833500957147586e-5 + 0.0011406957331177795im	0.29866041508373786 - 2.3100665050746696im
0.198825131376423 + 0.0im	-2.040413538734835 - 1.2240583580303572im	0.00015890634312678293 + 0.00118338614157299im	5.217982722162818e-5 + 0.0011329563341522864im	0.33465659378436785 - 2.29089096535523im
0.20081338269018723 + 0.0im	-2.037956446479149 - 1.2550591855879447im	0.00013089288458360956 + 0.0011767669359647394im	2.6411557055793747e-5 + 0.00112454136267148im	0.3700183497203517 - 2.2708535881478276im
